cookielib.MozillaCookieJar,SOURCE_FILE
cookielib.LWPCookieJar,SOURCE_FILE
spwd.getspnam,SOURCE_ACCOUNT
spwd.getspall,SOURCE_ACCOUNT
pwd.getpwuid,SOURCE_ACCOUNT
pwd.getpwnam,SOURCE_ACCOUNT
pwd.getpwall,SOURCE_ACCOUNT
_winreg.ConnectRegistry,SOURCE_SETTINGS
macostools.copy,SOURCE_FILE
macostools.copytree,SOURCE_FILE
macostools.mkalias,SOURCE_FILE
findertools.copy,SOURCE_FILE
findertools.move,SOURCE_FILE
lzma.open,SOURCE_FILE
lzma.LZMAFile,SOURCE_FILE
pathlib.Path.replace,SOURCE_FILE
http.cookiejar.FileCookieJar,SOURCE_FILE
http.cookiejar.MozillaCookieJar,SOURCE_FILE
http.cookiejar.LWPCookieJar,SOURCE_FILE
winreg.ConnectRegistry,SOURCE_SETTINGS
base64.b64decode,SOURCE_OBFUSCATION
base64.standard_b64decode,SOURCE_OBFUSCATION
base64.urlsafe_b64decode,SOURCE_OBFUSCATION
base64.b32decode,SOURCE_OBFUSCATION
base64.b16decode,SOURCE_OBFUSCATION
base64.decode,SOURCE_OBFUSCATION
base64.decodestring,SOURCE_OBFUSCATION
asyncore.dispatcher.send,SINK_NETWORK
socket.send,SINK_NETWORK
socket.sendall,SINK_NETWORK
socket.sendto,SINK_NETWORK
socket.sendmsg,SINK_NETWORK
socket.sendmsg_afalg,SINK_NETWORK
socket.sendfile,SINK_NETWORK
ssl.SSLSocket.write,SINK_NETWORK
ssl.SSLSocket.send,SINK_NETWORK
ssl.SSLSocket.sendall,SINK_NETWORK
ssl.SSLSocket.sendfile,SINK_NETWORK
os.sendfile,SINK_FILE
os.write,SINK_FILE
os.writev,SINK_FILE
os.pwrite,SINK_FILE
os.pwritev,SINK_FILE
plistlib.writePlist,SINK_FILE
plistlib.writePlistToResource,SINK_FILE
io.IOBase.writelines,SINK_FILE
io.RawIOBase.write,SINK_FILE
io.BufferedIOBase.write,SINK_FILE
io.TextIOBase.write,SINK_FILE
tempfile.mkstemp,SINK_FILE
tempfile.mkdtemp,SINK_FILE
tempfile.TemporaryFile,SINK_FILE
tempfile.NamedTemporaryFile,SINK_FILE
tempfile.SpooledTemporaryFile,SINK_FILE
urllib.urlopen,SOURCE_NETWORK
urllib.URLopener,SOURCE_NETWORK
urllib.FancyURLopener,SOURCE_NETWORK
urllib2.urlopen,SOURCE_NETWORK
urllib2.Request,SOURCE_NETWORK
urllib2.OpenerDirector.open,SOURCE_NETWORK
urllib2.FTPHandler.ftp_open,SOURCE_NETWORK
urllib2.HTTPHandler.http_open,SOURCE_NETWORK
urllib2.FileHandler.file_open,SOURCE_NETWORK
urllib2.HTTPSHandler.https_open,SOURCE_NETWORK
httplib.HTTPConnection,SOURCE_NETWORK
httplib.HTTPSConnection,SOURCE_NETWORK
ftplib.FTP_TLS,SOURCE_NETWORK
ftplib.FTP,SOURCE_NETWORK
poplib.POP3,SOURCE_NETWORK
poplib.POP3_SSL,SOURCE_NETWORK
imaplib.IMAP4,SOURCE_NETWORK
imaplib.IMAP4_SSL,SOURCE_NETWORK
imaplib.IMAP4_stream,SOURCE_NETWORK
nntplib.NNTP,SOURCE_NETWORK
smtplib.SMTP,SOURCE_NETWORK
smtplib.LMTP,SOURCE_NETWORK
smtplib.SMTP_SSL,SOURCE_NETWORK
telnetlib.Telnet,SOURCE_NETWORK
socket.create_connection,SOURCE_NETWORK
socket.socket,SOURCE_NETWORK
socket.socketpair,SOURCE_NETWORK
ssl.SSLSocket,SOURCE_NETWORK
asyncio.open_connection,SOURCE_NETWORK
asyncio.open_unix_connection,SOURCE_NETWORK
http.client.HTTPConnection,SOURCE_NETWORK
http.client.HTTPSConnection,SOURCE_NETWORK
urllib.request.urlopen,SOURCE_NETWORK
urllib.request.URLopener,SOURCE_NETWORK
urllib.request.FancyURLopener,SOURCE_NETWORK
open,SOURCE_FILE
file,SOURCE_FILE
os.fdopen,SOURCE_FILE
os.open,SOURCE_FILE
os.openpty,SOURCE_FILE
shelve.DbfilenameShelf,SOURCE_FILE
shelve.open,SOURCE_FILE
anydbm.open,SOURCE_FILE
dbm.open,SOURCE_FILE
gdbm.open,SOURCE_FILE
dbhash.open,SOURCE_FILE
bsddb.hashopen,SOURCE_FILE
bsddb.btopen,SOURCE_FILE
bsddb.rnopen,SOURCE_FILE
dumbdbm.open,SOURCE_FILE
sqlite3.connect,SOURCE_FILE
gzip.open,SOURCE_FILE
gzip.GzipFile,SOURCE_FILE
bz2.BZ2File,SOURCE_FILE
zipfile.ZipFile,SOURCE_FILE
tarfile.open,SOURCE_FILE
tarfile.TarFile,SOURCE_FILE
tarfile.TarFileCompat,SOURCE_FILE
io.open,SOURCE_FILE
io.FileIO,SOURCE_FILE
aifc.open,SOURCE_FILE
sunau.open,SOURCE_FILE
sunau.openfp,SOURCE_FILE
wave.open,SOURCE_FILE
wave.openfp,SOURCE_FILE
ossaudiodev.open,SOURCE_FILE
webbrower.open,SINK_NETWORK
webbrower.open_new,SINK_NETWORK
webbrower.open_new_tab,SINK_NETWORK
wsgiref.simple_server.WSGIServer,SINK_NETWORK
wsgiref.simple_server.make_server,SINK_NETWORK
SocketServer.UDPServer,SINK_NETWORK
SocketServer.TCPServer,SINK_NETWORK
SocketServer.UnixStreamServer,SINK_NETWORK
SocketServer.UnixDatagramServer,SINK_NETWORK
SocketServer.BaseServer,SINK_NETWORK
BaseHTTPServer.HTTPServer,SINK_NETWORK
xmlrpclib.ServerProxy,SINK_NETWORK
SimpleXMLRPCServer.SimpleXMLRPCServer,SINK_NETWORK
DocXMLRPCServer.DocXMLRPCServer,SINK_NETWORK
socketserver.UDPServer,SINK_NETWORK
socketserver.TCPServer,SINK_NETWORK
socketserver.UnixStreamServer,SINK_NETWORK
socketserver.UnixDatagramServer,SINK_NETWORK
socketserver.BaseServer,SINK_NETWORK
socketserver.ForkingTCPServer,SINK_NETWORK
socketserver.ForkingUDPServer,SINK_NETWORK
socketserver.ThreadingTCPServer,SINK_NETWORK
socketserver.ThreadingUDPServer,SINK_NETWORK
asyncio.start_server,SINK_NETWORK
asyncio.start_unix_server,SINK_NETWORK
asyncore.dispatcher,SINK_NETWORK
asyncore.dispatcher_with_send,SINK_NETWORK
asynchat.async_chat,SINK_NETWORK
urllib.request.build_opener,SINK_NETWORK
http.server.HTTPServer,SINK_NETWORK
http.server.ThreadingHTTPServer,SINK_NETWORK
xmlrpc.client.ServerProxy,SINK_NETWORK
xmlrpc.server.SimpleXMLRPCServer,SINK_NETWORK
xmlrpc.server.DocXMLRPCServer,SINK_NETWORK
os.rename,SINK_FILE
os.replace,SINK_FILE
os.remove,SINK_FILE
os.removedirs,SINK_FILE
os.renames,SINK_FILE
os.rmdir,SINK_FILE
os.unlink,SINK_FILE
shutil.copyfileobj,SINK_FILE
shutil.copyfile,SINK_FILE
shutil.copy,SINK_FILE
shutil.copy2,SINK_FILE
shutil.copytree,SINK_FILE
shutil.rmtree,SINK_FILE
shutil.move,SINK_FILE
shutil.make_archive,SINK_FILE
pathlib.Path.rename,SINK_FILE
pathlib.Path.rmdir,SINK_FILE
pathlib.Path.unlink,SINK_FILE
os.abort,SINK_PROCESS_OPERATION
os.execl,SINK_PROCESS_OPERATION
os.execle,SINK_PROCESS_OPERATION
os.execlp,SINK_PROCESS_OPERATION
os.execlpe,SINK_PROCESS_OPERATION
os.execv,SINK_PROCESS_OPERATION
os.execve,SINK_PROCESS_OPERATION
os.execvp,SINK_PROCESS_OPERATION
os.execvpe,SINK_PROCESS_OPERATION
os._exit,SINK_PROCESS_OPERATION
os.fork,SINK_PROCESS_OPERATION
os.forkpty,SINK_PROCESS_OPERATION
os.kill,SINK_PROCESS_OPERATION
os.killpg,SINK_PROCESS_OPERATION
os.spawnl,SINK_PROCESS_OPERATION
os.spawnle,SINK_PROCESS_OPERATION
os.spawnlp,SINK_PROCESS_OPERATION
os.spawnlpe,SINK_PROCESS_OPERATION
os.spawnv,SINK_PROCESS_OPERATION
os.spawnve,SINK_PROCESS_OPERATION
os.spawnvp,SINK_PROCESS_OPERATION
os.spawnvpe,SINK_PROCESS_OPERATION
os.startfile,SINK_PROCESS_OPERATION
os.system,SINK_PROCESS_OPERATION
os.register_at_fork,SINK_PROCESS_OPERATION
os.popen,SINK_PROCESS_OPERATION
os.popen2,SINK_PROCESS_OPERATION
os.popen3,SINK_PROCESS_OPERATION
os.popen4,SINK_PROCESS_OPERATION
subprocess.run,SINK_PROCESS_OPERATION
subprocess.call,SINK_PROCESS_OPERATION
subprocess.check_call,SINK_PROCESS_OPERATION
subprocess.check_output,SINK_PROCESS_OPERATION
subprocess.Popen,SINK_PROCESS_OPERATION
multiprocessing.Process,SINK_PROCESS_OPERATION
multiprocessing.connection.Connection,SINK_PROCESS_OPERATION
multiprocessing.connection.Connection.recv,SINK_PROCESS_OPERATION
multiprocessing.connection.Connection.recv_bytes,SINK_PROCESS_OPERATION
multiprocessing.connection.Connection.recv_bytes_into,SINK_PROCESS_OPERATION
multiprocessing.connection.Connection.send,SINK_PROCESS_OPERATION
multiprocessing.connection.Connection.send_bytes,SINK_PROCESS_OPERATION
multiprocessing.Manager,SINK_PROCESS_OPERATION
multiprocessing.managers.BaseManager,SINK_PROCESS_OPERATION
multiprocessing.managers.SyncManager,SINK_PROCESS_OPERATION
multiprocessing.Pool,SINK_PROCESS_OPERATION
multiprocessing.pool.Pool,SINK_PROCESS_OPERATION
signal.alarm,SINK_PROCESS_OPERATION
signal.pause,SINK_PROCESS_OPERATION
signal.siginterrupt,SINK_PROCESS_OPERATION
signal.signal,SINK_PROCESS_OPERATION
popen2.popen2,SINK_PROCESS_OPERATION
popen2.popen3,SINK_PROCESS_OPERATION
popen2.popen4,SINK_PROCESS_OPERATION
popen2.Popen3,SINK_PROCESS_OPERATION
popen2.Popen4,SINK_PROCESS_OPERATION
sys.exit,SINK_PROCESS_OPERATION
commands.getstatusoutput,SINK_PROCESS_OPERATION
commands.getoutput,SINK_PROCESS_OPERATION
commands.getstatus,SINK_PROCESS_OPERATION
pipes.Template,SINK_PROCESS_OPERATION
pty.fork,SINK_PROCESS_OPERATION
pty.openpty,SINK_PROCESS_OPERATION
pty.spawn,SINK_PROCESS_OPERATION
threading.Thread,SINK_PROCESS_OPERATION
asyncio.create_subprocess_exec,SINK_PROCESS_OPERATION
asyncio.create_subprocess_shell,SINK_PROCESS_OPERATION
concurrent.futures.Executor,SINK_PROCESS_OPERATION
concurrent.futures.ThreadPoolExecutor,SINK_PROCESS_OPERATION
concurrent.futures.ProcessPoolExecutor,SINK_PROCESS_OPERATION
concurrent.futures.Future,SINK_PROCESS_OPERATION
subprocess.getstatusoutput,SINK_PROCESS_OPERATION
subprocess.getoutput,SINK_PROCESS_OPERATION
eval,SINK_CODE_GENERATION
execfile,SINK_CODE_GENERATION
__import__,SINK_CODE_GENERATION
getattr,SINK_CODE_GENERATION
delattr,SINK_CODE_GENERATION
setattr,SINK_CODE_GENERATION
compile,SINK_CODE_GENERATION
exec,SINK_CODE_GENERATION
ctypes.CDLL,SINK_CODE_GENERATION
ctypes.OleDLL,SINK_CODE_GENERATION
ctypes.WinDLL,SINK_CODE_GENERATION
ctypes.PyDLL,SINK_CODE_GENERATION
sys.exitfunc,SINK_CODE_GENERATION
sys.settrace,SINK_CODE_GENERATION
sys.setprofile,SINK_CODE_GENERATION
code.interact,SINK_CODE_GENERATION
code.compile_command,SINK_CODE_GENERATION
code.InteractiveInterpreter,SINK_CODE_GENERATION
code.InteractiveConsole,SINK_CODE_GENERATION
codeop.compile_command,SINK_CODE_GENERATION
codeop.Compile,SINK_CODE_GENERATION
codeop.CommandCompiler,SINK_CODE_GENERATION
imp.load_module,SINK_CODE_GENERATION
imp.load_compiled,SINK_CODE_GENERATION
imp.load_dynamic,SINK_CODE_GENERATION
importlib.import_module,SINK_CODE_GENERATION
zipimport.zipimporter,SINK_CODE_GENERATION
pkgutil.ImpImporter,SINK_CODE_GENERATION
pkgutil.ImpLoader,SINK_CODE_GENERATION
pkgutil.find_loader,SINK_CODE_GENERATION
pkgutil.get_importer,SINK_CODE_GENERATION
pkgutil.get_loader,SINK_CODE_GENERATION
modulefinder.AddPackagePath,SINK_CODE_GENERATION
modulefinder.ReplacePackage,SINK_CODE_GENERATION
runpy.run_module,SINK_CODE_GENERATION
runpy.run_path,SINK_CODE_GENERATION
parser.expr,SINK_CODE_GENERATION
parser.suite,SINK_CODE_GENERATION
py_compile.compile,SINK_CODE_GENERATION
py_compile.main,SINK_CODE_GENERATION
compileall.compile_dir,SINK_CODE_GENERATION
compileall.compile_file,SINK_CODE_GENERATION
compileall.compile_path,SINK_CODE_GENERATION
dl.open,SINK_CODE_GENERATION
atexit.register,SINK_CODE_GENERATION
os.getenv,SOURCE_SETTINGS
os.getenvb,SOURCE_SETTINGS
os.putenv,SINK_UNCLASSIFIED
os.unsetenv,SINK_UNCLASSIFIED
os.environ.get,SOURCE_SETTINGS
os.environ.clear,SINK_UNCLASSIFIED
os.environ.pop,SINK_UNCLASSIFIED
os.environ.data,SOURCE_SETTINGS
codecs.open,SOURCE_FILE
